15.0,85.3
15.0,80.3
15.0,75.3
15.0,70.3
15.0,65.3
15.0,60.3
15.0,55.3
15.0,50.3
15.0,45.3
15.0,40.3
15.0,35.3
15.0,30.299999999999997
15.0,25.299999999999997
15.0,20.299999999999997
15.0,15.299999999999997
15.0,10.299999999999997
15.0,5.299999999999997
15.0,0.29999999999999716
15.0,-4.700000000000003
15.0,-9.700000000000003
15.0,-14.700000000000003
15.0,-19.700000000000003
20.0,85.3
20.0,80.3
20.0,75.3
20.0,70.3
20.0,65.3
20.0,60.3
20.0,55.3
20.0,50.3
20.0,45.3
20.0,40.3
20.0,35.3
20.0,30.299999999999997
20.0,25.299999999999997
20.0,20.299999999999997
20.0,15.299999999999997
20.0,10.299999999999997
20.0,5.299999999999997
20.0,0.29999999999999716
20.0,-4.700000000000003
20.0,-9.700000000000003
20.0,-14.700000000000003
20.0,-19.700000000000003
25.0,85.3
25.0,80.3
25.0,75.3
25.0,70.3
25.0,65.3
25.0,60.3
25.0,55.3
25.0,50.3
25.0,45.3
25.0,40.3
25.0,35.3
25.0,30.299999999999997
25.0,25.299999999999997
25.0,20.299999999999997
25.0,15.299999999999997
25.0,10.299999999999997
25.0,5.299999999999997
25.0,0.29999999999999716
25.0,-4.700000000000003
25.0,-9.700000000000003
25.0,-14.700000000000003
25.0,-19.700000000000003
30.0,85.3
30.0,80.3
30.0,75.3
30.0,70.3
30.0,65.3
30.0,60.3
30.0,55.3
30.0,50.3
30.0,45.3
30.0,40.3
30.0,35.3
30.0,30.299999999999997
30.0,25.299999999999997
30.0,20.299999999999997
30.0,15.299999999999997
30.0,10.299999999999997
30.0,5.299999999999997
30.0,0.29999999999999716
30.0,-4.700000000000003
30.0,-9.700000000000003
30.0,-14.700000000000003
30.0,-19.700000000000003
35.0,85.3
35.0,80.3
35.0,75.3
35.0,70.3
35.0,65.3
35.0,60.3
35.0,55.3
35.0,50.3
35.0,45.3
35.0,40.3
35.0,35.3
35.0,30.299999999999997
35.0,25.299999999999997
35.0,20.299999999999997
35.0,15.299999999999997
35.0,10.299999999999997
35.0,5.299999999999997
35.0,0.29999999999999716
35.0,-4.700000000000003
35.0,-9.700000000000003
35.0,-14.700000000000003
35.0,-19.700000000000003
40.0,85.3
40.0,80.3
40.0,75.3
40.0,70.3
40.0,65.3
40.0,60.3
40.0,55.3
40.0,50.3
40.0,45.3
40.0,40.3
40.0,35.3
40.0,30.299999999999997
40.0,25.299999999999997
40.0,20.299999999999997
40.0,15.299999999999997
40.0,10.299999999999997
40.0,5.299999999999997
40.0,0.29999999999999716
40.0,-4.700000000000003
40.0,-9.700000000000003
