708.6818181818181,4030.075554019115
708.6818181818181,3793.846045822394
708.6818181818181,3557.6165376256727
708.6818181818181,3321.387029428951
708.6818181818181,3085.15752123223
708.6818181818181,2848.9278328066966
708.6818181818181,2612.6983246099753
708.6818181818181,2376.468816413254
708.6818181818181,2140.2393082165327
708.6818181818181,1904.0098000198113
708.6818181818181,1667.7802918230902
708.6818181818181,1431.5507836263687
708.6818181818181,1195.3212754296474
708.6818181818181,959.0917672329263
708.6818181818181,722.8623040934078
708.6818181818181,486.6327958966865
708.6818181818181,250.4032876999652
708.6818181818181,14.173771055018316
708.6818181818181,-222.05572869347742
708.6818181818181,-458.28523689019875
708.6818181818181,-694.51474508692
708.6818181818181,-930.7442983408444
944.909090909091,4030.075554019115
944.909090909091,3793.846045822394
944.909090909091,3557.6165376256727
944.909090909091,3321.387029428951
944.909090909091,3085.15752123223
944.909090909091,2848.9278328066966
944.909090909091,2612.6983246099753
944.909090909091,2376.468816413254
944.909090909091,2140.2393082165327
944.909090909091,1904.0098000198113
944.909090909091,1667.7802918230902
944.909090909091,1431.5507836263687
944.909090909091,1195.3212754296474
944.909090909091,959.0917672329263
944.909090909091,722.8623040934078
944.909090909091,486.6327958966865
944.909090909091,250.4032876999652
944.909090909091,14.173771055018316
944.909090909091,-222.05572869347742
944.909090909091,-458.28523689019875
944.909090909091,-694.51474508692
944.909090909091,-930.7442983408444
1181.1363636363635,4030.075554019115
1181.1363636363635,3793.846045822394
1181.1363636363635,3557.6165376256727
1181.1363636363635,3321.387029428951
1181.1363636363635,3085.15752123223
1181.1363636363635,2848.9278328066966
1181.1363636363635,2612.6983246099753
1181.1363636363635,2376.468816413254
1181.1363636363635,2140.2393082165327
1181.1363636363635,1904.0098000198113
1181.1363636363635,1667.7802918230902
1181.1363636363635,1431.5507836263687
1181.1363636363635,1195.3212754296474
1181.1363636363635,959.0917672329263
1181.1363636363635,722.8623040934078
1181.1363636363635,486.6327958966865
1181.1363636363635,250.4032876999652
1181.1363636363635,14.173771055018316
1181.1363636363635,-222.05572869347742
1181.1363636363635,-458.28523689019875
1181.1363636363635,-694.51474508692
1181.1363636363635,-930.7442983408444
1417.3636363636363,4030.075554019115
1417.3636363636363,3793.846045822394
1417.3636363636363,3557.6165376256727
1417.3636363636363,3321.387029428951
1417.3636363636363,3085.15752123223
1417.3636363636363,2848.9278328066966
1417.3636363636363,2612.6983246099753
1417.3636363636363,2376.468816413254
1417.3636363636363,2140.2393082165327
1417.3636363636363,1904.0098000198113
1417.3636363636363,1667.7802918230902
